name,simulationIndex,transfer,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure MinBound MNIST _ noniid - average - transfer,0,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound MNIST _ noniid - average - regular,0,false,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound MNIST _ full - average - transfer,0,true,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound MNIST _ full - average - regular,0,false,MNIST,Adam,1e-3,<none>,5e-3,5,[10-10-10-10-10-10-10-10-10-10],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound MNIST _ noniid - average - transfer,0,true,MNIST,Adam,1e-3,<none>,5e-3,5,[5000-5000-5000-5000-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound MNIST _ noniid - average - regular,0,false,MNIST,Adam,1e-3,<none>,5e-3,5,[5000-5000-5000-5000-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound MNIST _ full - average - transfer,0,true,MNIST,Adam,1e-3,<none>,5e-3,5,[5000-5000-5000-5000-5000-5000-5000-5000-5000-5000],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound MNIST _ full - average - regular,0,false,MNIST,Adam,1e-3,<none>,5e-3,5,[5000-5000-5000-5000-5000-5000-5000-5000-5000-5000],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound CIFAR-10 _ noniid - average - transfer,0,true,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[250-250-250-250-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound CIFAR-10 _ noniid - average - regular,0,false,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[250-250-250-250-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound CIFAR-10 _ full - average - transfer,0,true,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[250-250-250-250-250-250-250-250-250-250],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound CIFAR-10 _ full - average - regular,0,false,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[250-250-250-250-250-250-250-250-250-250],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound CIFAR-10 _ noniid - average - transfer,0,true,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[5000-5000-5000-5000-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound CIFAR-10 _ noniid - average - regular,0,false,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[5000-5000-5000-5000-0-0-0-0-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound CIFAR-10 _ full - average - transfer,0,true,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[5000-5000-5000-5000-5000-5000-5000-5000-5000-5000],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound CIFAR-10 _ full - average - regular,0,false,CIFAR-10,Adam,1e-3,<none>,5e-3,32,[5000-5000-5000-5000-5000-5000-5000-5000-5000-5000],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound WISDM _ noniid - average - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[10-10-10-10-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound WISDM _ noniid - average - regular,0,false,WISDM,Adam,1e-3,<none>,5e-3,32,[10-10-10-10-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound WISDM _ full - average - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[10-10-10-10-10-10],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MinBound WISDM _ full - average - regular,0,false,WISDM,Adam,1e-3,<none>,5e-3,32,[10-10-10-10-10-10],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound WISDM _ noniid - average - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[298-298-298-298-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound WISDM _ noniid - average - regular,0,false,WISDM,Adam,1e-3,<none>,5e-3,32,[298-298-298-298-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound WISDM _ full - average - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[298-298-298-298-298-298],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure MaxBound WISDM _ full - average - regular,0,false,WISDM,Adam,1e-3,<none>,5e-3,32,[298-298-298-298-298-298],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
