name,simulationIndex,transfer,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
64 node - average - transfer,0,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,1,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,2,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,3,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,4,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,5,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,6,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,7,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,8,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,9,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,10,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,11,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,12,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,13,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,14,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,15,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,16,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,17,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,18,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,19,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,20,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,21,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,22,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,23,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,24,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,25,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,26,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,27,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,28,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,29,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,30,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,31,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,32,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,33,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,34,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,35,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,36,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,37,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,38,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,39,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,40,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,41,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,42,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,43,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,44,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,45,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,46,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
64 node - average - transfer,47,true,MNIST,Adam,1e-3,<none>,5e-3,5,[2-2-2-2-2-2-2-2-2-2],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
