node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5564, Figure 4.5 - bristle, 0, 44, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5566, Figure 4.5 - bristle, 0, 43, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5558, Figure 4.5 - bristle, 0, 60, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5570, Figure 4.5 - bristle, 0, 56, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5568, Figure 4.5 - bristle, 0, 42, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5572, Figure 4.5 - bristle, 0, 59, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5556, Figure 4.5 - bristle, 0, 45, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5560, Figure 4.5 - bristle, 0, 58, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5562, Figure 4.5 - bristle, 0, 64, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5554, Figure 4.5 - bristle, 0, 57, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5566, Figure 4.5 - bristle, 0, 540, 0, 0, 0.29, 0.4659710069217709, 0.3869408369408369, 0.29, 0.20217645180995833, NaN, 2.302585220336914, before, -
5564, Figure 4.5 - bristle, 0, 600, 0, 0, 0.23, 0.346415770609319, 0.2518218623481781, 0.22999999999999998, 0.12515181856960916, NaN, 2.302585220336914, before, -
5556, Figure 4.5 - bristle, 0, 597, 0, 0, 0.26, 0.40063719633612105, 0.2662337662337662, 0.26, 0.14252931140530575, NaN, 2.302585220336914, before, -
5572, Figure 4.5 - bristle, 0, 657, 0, 0, 0.21, 0.48638078713266686, 0.5934343434343433, 0.21000000000000002, 0.16509316009522454, NaN, 2.302585220336914, before, -
5562, Figure 4.5 - bristle, 0, 751, 0, 0, 0.16, 0.43137254901960775, 0.42934782608695654, 0.16, 0.10005106299478303, NaN, 2.302585220336914, before, -
5554, Figure 4.5 - bristle, 0, 663, 0, 0, 0.21, 0.3027050468910934, 0.20707070707070707, 0.21000000000000002, 0.11044093128531385, NaN, 2.302585220336914, before, -
5560, Figure 4.5 - bristle, 0, 855, 0, 0, 0.26, 0.4101391966667109, 0.3474702380952381, 0.26, 0.17954332506372134, NaN, 2.302585220336914, before, -
5570, Figure 4.5 - bristle, 0, 1397, 0, 0, 0.26, 0.4454064454064454, 0.31813015061096905, 0.26, 0.15278077571680723, NaN, 2.302585220336914, before, -
5558, Figure 4.5 - bristle, 0, 1590, 0, 0, 0.21, 0.2850920066539761, 0.4683578832515003, 0.21000000000000002, 0.1216022379684795, NaN, 2.302585220336914, before, -
5568, Figure 4.5 - bristle, 0, 1565, 0, 0, 0.28, 0.48256410256410254, 0.34949494949494947, 0.27999999999999997, 0.16569489666430276, NaN, 2.302585220336914, before, -
5572, Figure 4.5 - bristle, 0, 8599, 1, 10, 0.4, 0.6305034617194327, 0.47888808378894676, 0.4, 0.27206718318191947, NaN, 1.1051112490946873, before, 8
5556, Figure 4.5 - bristle, 0, 8652, 1, 10, 0.39, 0.531919191919192, 0.61, 0.39, 0.29959045045702026, NaN, 0.9726628900274762, before, 2
5556, Figure 4.5 - bristle, 0, 9068, 1, 10, 0.39, 0.531619477830658, 0.6096947496947497, 0.39, 0.2994797980981918, NaN, 0.9172523371248164, before, -
5572, Figure 4.5 - bristle, 0, 9062, 1, 10, 0.4, 0.6305034617194327, 0.47888808378894676, 0.4, 0.27206718318191947, NaN, 0.49908342002936534, before, -
5566, Figure 4.5 - bristle, 0, 9294, 1, 10, 0.49, 0.6432162608633197, 0.6461685823754789, 0.49000000000000005, 0.41097268792484254, NaN, 1.2733285259851364, before, 1
5566, Figure 4.5 - bristle, 0, 9678, 1, 10, 0.45, 0.5841118602955045, 0.6315372799243767, 0.45, 0.38035589089743554, NaN, 0.9860305991516328, before, -
5554, Figure 4.5 - bristle, 0, 9638, 1, 10, 0.39, 0.6672077922077922, 0.5496031746031745, 0.39, 0.28346712108504535, NaN, 0.40437903913050394, before, 0
5554, Figure 4.5 - bristle, 0, 10027, 1, 10, 0.39, 0.6672077922077922, 0.5496031746031745, 0.39, 0.28346712108504535, NaN, 0.4241386940965042, before, -
5562, Figure 4.5 - bristle, 0, 11290, 1, 10, 0.45, 0.49950485244602894, 0.7214742216176937, 0.45, 0.40163127135942267, NaN, 0.8310959058963893, before, 0
5564, Figure 4.5 - bristle, 0, 11439, 1, 10, 0.34, 0.5001556178026766, 0.36685796269727405, 0.33999999999999997, 0.22000713147447898, NaN, 0.730069431667589, before, 10
5562, Figure 4.5 - bristle, 0, 11618, 1, 10, 0.43, 0.5024363778563107, 0.6495423995423996, 0.43, 0.3471441158322475, NaN, 0.6399996581781777, before, -
5564, Figure 4.5 - bristle, 0, 11909, 1, 10, 0.34, 0.4933201058201058, 0.3562306501547987, 0.33999999999999997, 0.21772949470999955, NaN, 0.17428080229246973, before, -
5570, Figure 4.5 - bristle, 0, 12698, 1, 10, 0.4, 0.5270303030303031, 0.5795238095238096, 0.4, 0.29735792127699334, NaN, 0.4584646661694422, before, 2
5570, Figure 4.5 - bristle, 0, 13090, 1, 10, 0.39, 0.6113725490196078, 0.47288037166085944, 0.39, 0.2651216245077891, NaN, 0.1556414673106406, before, -
5568, Figure 4.5 - bristle, 0, 13161, 1, 10, 0.37, 0.5534690799396681, 0.4072916666666667, 0.37, 0.24226951228550261, NaN, 0.6469911497152712, before, 8
5568, Figure 4.5 - bristle, 0, 13560, 1, 10, 0.37, 0.5586769552286794, 0.4141076195924594, 0.37, 0.24392239834959478, NaN, 0.13249328820603296, before, -
5558, Figure 4.5 - bristle, 0, 14390, 1, 10, 0.37, 0.6209096709506882, 0.5506609024050885, 0.37, 0.2693068507241384, NaN, 0.3296911753487075, before, 9
5558, Figure 4.5 - bristle, 0, 14842, 1, 10, 0.38, 0.637945012928822, 0.5526450293892154, 0.38, 0.27548008214221015, NaN, 0.5394310978458842, before, -
5560, Figure 4.5 - bristle, 0, 15595, 1, 10, 0.4, 0.608159407138536, 0.45332080200501246, 0.4, 0.2652576311747511, NaN, 0.5682702811673517, before, 8
5560, Figure 4.5 - bristle, 0, 16020, 1, 10, 0.4, 0.608159407138536, 0.45332080200501246, 0.4, 0.2652576311747511, NaN, 0.03953349645288288, before, -
5572, Figure 4.5 - bristle, 0, 16649, 2, 20, 0.49, 0.7117948717948719, 0.5887626262626262, 0.49000000000000005, 0.37268276362111336, NaN, 0.016090212610598974, before, 0
5572, Figure 4.5 - bristle, 0, 17045, 2, 20, 0.48, 0.699764705882353, 0.5817097807341709, 0.48, 0.36623772257402243, NaN, 0.29568313296224236, before, -
5554, Figure 4.5 - bristle, 0, 17486, 2, 20, 0.46, 0.5865730531863255, 0.6511904761904762, 0.45999999999999996, 0.38230306425442456, NaN, 0.018753048377384972, before, 1
5554, Figure 4.5 - bristle, 0, 17895, 2, 20, 0.46, 0.5865730531863255, 0.6511904761904762, 0.45999999999999996, 0.38230306425442456, NaN, 0.1479182609884538, before, -
5556, Figure 4.5 - bristle, 0, 18821, 2, 20, 0.46, 0.6455931867696574, 0.5406862745098039, 0.45999999999999996, 0.34276806398494736, NaN, 0.2939329336638389, before, 10
5556, Figure 4.5 - bristle, 0, 19177, 2, 20, 0.46, 0.6455931867696574, 0.5406862745098039, 0.45999999999999996, 0.34276806398494736, NaN, 0.9037036718506557, before, -
5564, Figure 4.5 - bristle, 0, 19953, 2, 20, 0.33, 0.37967394627230694, 0.669043374925728, 0.32999999999999996, 0.2836545284742725, NaN, 0.8451664441122434, before, 8
5562, Figure 4.5 - bristle, 0, 19974, 2, 20, 0.5, 0.5030715131818073, 0.721966911764706, 0.5, 0.4587723936539061, NaN, 0.03981667312484106, before, 2
5568, Figure 4.5 - bristle, 0, 19962, 2, 20, 0.38, 0.5744611528822056, 0.6454103343465045, 0.38, 0.31655974142338456, NaN, 0.02559761296437401, before, 8
5564, Figure 4.5 - bristle, 0, 20350, 2, 20, 0.33, 0.37805944055944063, 0.5863636363636364, 0.32999999999999996, 0.27483304692057764, NaN, 0.16417526388523823, before, -
5566, Figure 4.5 - bristle, 0, 20427, 2, 20, 0.62, 0.7746248538941268, 0.7375593594080988, 0.6199999999999999, 0.5543181183442079, NaN, 0.6817120908145177, before, 1
5568, Figure 4.5 - bristle, 0, 20404, 2, 20, 0.38, 0.5744611528822056, 0.6454103343465045, 0.38, 0.31655974142338456, NaN, 0.06655348018580312, before, -
5562, Figure 4.5 - bristle, 0, 21331, 2, 20, 0.49, 0.5473828180736525, 0.6808950853068501, 0.49000000000000005, 0.4262961058710456, NaN, 0.028568425150280206, before, -
5566, Figure 4.5 - bristle, 0, 21825, 2, 20, 0.62, 0.7771234079716283, 0.7454958673446068, 0.6199999999999999, 0.5565713493445142, NaN, 0.2644681194824722, before, -
5558, Figure 4.5 - bristle, 0, 22448, 2, 20, 0.52, 0.6425967752054709, 0.7506105006105006, 0.5199999999999999, 0.47963829796803675, NaN, 0.051056823021156245, before, 11
5560, Figure 4.5 - bristle, 0, 22427, 2, 20, 0.56, 0.6132406444906444, 0.7612747445721584, 0.56, 0.5326214507498319, NaN, 0.05601821496562479, before, 8
5572, Figure 4.5 - bristle, 0, 22456, 3, 30, 0.58, 0.717745373207558, 0.749611801242236, 0.58, 0.5260706233505508, NaN, 0.16241154194250668, before, 1
5558, Figure 4.5 - bristle, 0, 22935, 2, 20, 0.52, 0.6425967752054709, 0.7506105006105006, 0.5199999999999999, 0.47963829796803675, NaN, 0.057285584205421854, before, -
5560, Figure 4.5 - bristle, 0, 22802, 2, 20, 0.55, 0.5926986864486864, 0.7598379629629629, 0.55, 0.5185358727690121, NaN, 0.19541774904581016, before, -
5572, Figure 4.5 - bristle, 0, 23060, 3, 30, 0.58, 0.717745373207558, 0.749611801242236, 0.58, 0.5260706233505508, NaN, 0.34911601607119847, before, -
5570, Figure 4.5 - bristle, 0, 23826, 2, 20, 0.41, 0.5387592492324025, 0.6631826819796744, 0.41, 0.35890299516396007, NaN, 0.229691145934421, before, 9
5570, Figure 4.5 - bristle, 0, 24234, 2, 20, 0.41, 0.5387592492324025, 0.6631826819796744, 0.41, 0.35890299516396007, NaN, 1.6872896070907932, before, -
5554, Figure 4.5 - bristle, 0, 26485, 3, 30, 0.73, 0.7027645523447623, 0.8150040594080842, 0.7300000000000001, 0.734616034922909, 0.7124773739450748, 0.21100743078941606, before, 0
5554, Figure 4.5 - bristle, 0, 26865, 3, 30, 0.73, 0.7027645523447623, 0.8150040594080842, 0.7300000000000001, 0.734616034922909, 0.7124773739450748, 0.2110832585447133, before, -
