node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5562, Figure 4.4 - average, 0, 31, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5566, Figure 4.4 - average, 0, 44, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5572, Figure 4.4 - average, 0, 39, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5564, Figure 4.4 - average, 0, 31, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5558, Figure 4.4 - average, 0, 29, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5560, Figure 4.4 - average, 0, 28, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5556, Figure 4.4 - average, 0, 28, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5570, Figure 4.4 - average, 0, 32, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5554, Figure 4.4 - average, 0, 34, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5568, Figure 4.4 - average, 0, 44, 0, 0, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 0.0, before, 0
5556, Figure 4.4 - average, 0, 1022, 0, 0, 0.26, 0.40063719633612105, 0.2662337662337662, 0.26, 0.14252931140530575, NaN, 2.302585220336914, before, -
5560, Figure 4.4 - average, 0, 1281, 0, 0, 0.26, 0.4101391966667109, 0.3474702380952381, 0.26, 0.17954332506372134, NaN, 2.302585220336914, before, -
5566, Figure 4.4 - average, 0, 1825, 0, 0, 0.29, 0.4659710069217709, 0.3869408369408369, 0.29, 0.20217645180995833, NaN, 2.302585220336914, before, -
5564, Figure 4.4 - average, 0, 1781, 0, 0, 0.23, 0.346415770609319, 0.2518218623481781, 0.22999999999999998, 0.12515181856960916, NaN, 2.302585220336914, before, -
