node,environment,(unused),elapsedTime,epoch,iteration,accuracy,f1,precision,recall,gmeasure,mcc,score,before or after averaging,#peers included in current batch
5574, Figure 4.3 - average, 0, 140, 0, 0, 0.14, 0.1904607309274638, 0.147125322997416, 0.13999999999999999, 0.0866407059892276, NaN, 2.8302975104938564, before, -
5584, Figure 4.3 - average, 0, 154, 0, 0, 0.12, 0.16144781144781142, 0.1376984126984127, 0.12000000000000002, 0.0989893596028529, NaN, 3.4337027173667254, before, -
5582, Figure 4.3 - average, 0, 177, 0, 0, 0.13, 0.14782964782964783, 0.09068627450980393, 0.13, 0.05873908382901581, NaN, 3.687427178987183, before, -
5578, Figure 4.3 - average, 0, 175, 0, 0, 0.19, 0.21171665909205675, 0.254985754985755, 0.19, 0.14560417427451947, NaN, 2.9974192270074456, before, -
5556, Figure 4.3 - average, 0, 175, 0, 0, 0.11, 0.07349228611500702, 0.05245597775718258, 0.11000000000000001, 0.048780616438668635, NaN, 2.4609316246417903, before, -
5554, Figure 4.3 - average, 0, 146, 0, 0, 0.09, 0.10010735373054214, 0.06767097082735533, 0.09, 0.039784360128882645, NaN, 3.1157020075851722, before, -
5560, Figure 4.3 - average, 0, 137, 0, 0, 0.16, 0.11920122887864822, 0.07897435897435898, 0.16, 0.08567876333497523, NaN, 2.844332974754746, before, -
5558, Figure 4.3 - average, 0, 198, 0, 0, 0.11, 0.08562962962962962, 0.05318181818181818, 0.11000000000000001, 0.05406925178491184, NaN, 2.4551608655772954, before, -
5580, Figure 4.3 - average, 0, 158, 0, 0, 0.12, 0.13173076923076926, 0.09024621212121212, 0.12000000000000002, 0.06345106898142104, NaN, 3.2862462480372217, before, -
5562, Figure 4.3 - average, 0, 228, 0, 0, 0.12, 0.0746031746031746, 0.06096579476861167, 0.12, 0.06377639812683607, NaN, 2.8330483537958706, before, -
5576, Figure 4.3 - average, 0, 160, 0, 0, 0.11, 0.08526337364213979, 0.05875576036866359, 0.11000000000000001, 0.06712792517442741, NaN, 3.546036737979256, before, -
5572, Figure 4.3 - average, 0, 174, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, before, -
5564, Figure 4.3 - average, 0, 178, 0, 0, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.873767121855349, before, -
5566, Figure 4.3 - average, 0, 227, 0, 0, 0.16, 0.19005439005439004, 0.13234126984126984, 0.15999999999999998, 0.08945367835728393, NaN, 2.6134128433582586, before, -
5568, Figure 4.3 - average, 0, 185, 0, 0, 0.08, 0.08247422680412371, 0.04597701149425287, 0.08, 0.027122540144832414, NaN, 2.4488895508646698, before, -
5570, Figure 4.3 - average, 0, 176, 0, 0, 0.12, 0.12132034632034634, 0.08711462450592884, 0.12, 0.07917993354295041, NaN, 3.123265818929388, before, -
5578, Figure 4.3 - average, 0, 474, 0, 0, 0.19, 0.21171665909205675, 0.254985754985755, 0.19, 0.14560417427451947, NaN, 2.9974192270074456, after, 1
5574, Figure 4.3 - average, 0, 461, 0, 0, 0.14, 0.1904607309274638, 0.147125322997416, 0.13999999999999999, 0.0866407059892276, NaN, 2.8302975104938564, after, 1
5584, Figure 4.3 - average, 0, 450, 0, 0, 0.12, 0.16144781144781142, 0.1376984126984127, 0.12000000000000002, 0.0989893596028529, NaN, 3.4337027173667254, after, 1
5580, Figure 4.3 - average, 0, 543, 0, 0, 0.12, 0.13173076923076926, 0.09024621212121212, 0.12000000000000002, 0.06345106898142104, NaN, 3.2862462480372217, after, 1
5562, Figure 4.3 - average, 0, 491, 0, 0, 0.12, 0.0746031746031746, 0.06096579476861167, 0.12, 0.06377639812683607, NaN, 2.8330483537958706, after, 1
5560, Figure 4.3 - average, 0, 534, 0, 0, 0.16, 0.11920122887864822, 0.07897435897435898, 0.16, 0.08567876333497523, NaN, 2.844332974754746, after, 1
5558, Figure 4.3 - average, 0, 574, 0, 0, 0.11, 0.08562962962962962, 0.05318181818181818, 0.11000000000000001, 0.05406925178491184, NaN, 2.4551608655772954, after, 1
5582, Figure 4.3 - average, 0, 541, 0, 0, 0.13, 0.14782964782964783, 0.09068627450980393, 0.13, 0.05873908382901581, NaN, 3.687427178987183, after, 1
5556, Figure 4.3 - average, 0, 516, 0, 0, 0.11, 0.07349228611500702, 0.05245597775718258, 0.11000000000000001, 0.048780616438668635, NaN, 2.4609316246417903, after, 1
5576, Figure 4.3 - average, 0, 545, 0, 0, 0.11, 0.08526337364213979, 0.05875576036866359, 0.11000000000000001, 0.06712792517442741, NaN, 3.546036737979256, after, 1
5554, Figure 4.3 - average, 0, 452, 0, 0, 0.09, 0.10010735373054214, 0.06767097082735533, 0.09, 0.039784360128882645, NaN, 3.1157020075851722, after, 1
5564, Figure 4.3 - average, 0, 582, 0, 0, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 3.873767121855349, after, 1
5566, Figure 4.3 - average, 0, 613, 0, 0, 0.16, 0.19005439005439004, 0.13234126984126984, 0.15999999999999998, 0.08945367835728393, NaN, 2.6134128433582586, after, 1
5568, Figure 4.3 - average, 0, 599, 0, 0, 0.08, 0.08247422680412371, 0.04597701149425287, 0.08, 0.027122540144832414, NaN, 2.4488895508646698, after, 1
5572, Figure 4.3 - average, 0, 573, 0, 0, 0.08, 0.10888370888370888, 0.12342589209596881, 0.07999999999999999, 0.061829675109611716, NaN, 2.945860749255994, after, 1
5570, Figure 4.3 - average, 0, 726, 0, 0, 0.12, 0.12132034632034634, 0.08711462450592884, 0.12, 0.07917993354295041, NaN, 3.123265818929388, after, 1
5560, Figure 4.3 - average, 0, 9543, 1, 10, 0.1, 0.09174311926605505, 0.050505050505050504, 0.1, 0.03178208630818641, NaN, 2.3166587820945352, before, -
5560, Figure 4.3 - average, 0, 9835, 1, 10, 0.09, 0.08411214953271029, 0.04639175257731959, 0.09, 0.0288972584580571, NaN, 2.3166587820945352, after, 13
5574, Figure 4.3 - average, 0, 9943, 1, 10, 0.1, 0.0925925925925926, 0.05102040816326531, 0.1, 0.031943828249996996, NaN, 2.3211382882867104, before, -
5582, Figure 4.3 - average, 0, 10020, 1, 10, 0.13, 0.18365365948359538, 0.1794871794871795, 0.13, 0.0690065354866216, NaN, 2.3134180287452772, before, -
5574, Figure 4.3 - average, 0, 10255, 1, 10, 0.11, 0.1216931216931217, 0.07301066447908121, 0.11000000000000001, 0.04905615315822113, NaN, 2.3211382882867104, after, 12
5582, Figure 4.3 - average, 0, 10454, 1, 10, 0.13, 0.13989304812834225, 0.10796747967479674, 0.12999999999999998, 0.07961505236421682, NaN, 2.3134180287452772, after, 12
5578, Figure 4.3 - average, 0, 10379, 1, 10, 0.09, 0.10777895939186262, 0.11985624438454626, 0.09, 0.06323493066772248, NaN, 2.3240164136687245, before, -
5584, Figure 4.3 - average, 0, 10533, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3317822327028677, before, -
5584, Figure 4.3 - average, 0, 10850, 1, 10, 0.12, 0.22115384615384615, 0.21985815602836878, 0.12, 0.05843629262738822, NaN, 2.3317822327028677, after, 13
5578, Figure 4.3 - average, 0, 10768, 1, 10, 0.13, 0.14695830485304168, 0.13326226012793177, 0.12999999999999998, 0.07273546285922068, NaN, 2.3240164136687245, after, 12
5556, Figure 4.3 - average, 0, 10910, 1, 10, 0.09, 0.08256880733944953, 0.045454545454545456, 0.09, 0.028603877677367766, NaN, 2.3183056954298094, before, -
5562, Figure 4.3 - average, 0, 10989, 1, 10, 0.11, 0.11045104510451044, 0.1032967032967033, 0.11000000000000001, 0.047291812830320745, NaN, 2.3118600731959162, before, -
5556, Figure 4.3 - average, 0, 11157, 1, 10, 0.1, 0.18181818181818182, 0.1, 0.1, 0.03162277660168379, NaN, 2.3183056954298094, after, 12
5554, Figure 4.3 - average, 0, 11232, 1, 10, 0.09, 0.08256880733944953, 0.045454545454545456, 0.09, 0.028603877677367766, NaN, 2.3248218587389604, before, -
5562, Figure 4.3 - average, 0, 11323, 1, 10, 0.16, 0.23247863247863246, 0.2774509803921568, 0.16, 0.09151512042450712, NaN, 2.3118600731959162, after, 11
5580, Figure 4.3 - average, 0, 11503, 0, 10, 0.09, 0.09278350515463916, 0.05172413793103448, 0.09, 0.030512857662936467, NaN, 2.3275769214101163, before, -
5554, Figure 4.3 - average, 0, 11465, 1, 10, 0.11, 0.21153846153846154, 0.21453900709219859, 0.11000000000000001, 0.05517465226212102, NaN, 2.3248218587389604, after, 13
5566, Figure 4.3 - average, 0, 11628, 1, 10, 0.11, 0.06155038759689923, 0.04195906432748538, 0.11000000000000001, 0.04897636287350505, NaN, 2.321339626078888, before, -
5580, Figure 4.3 - average, 0, 11817, 0, 10, 0.09, 0.05056179775280899, 0.028481012658227847, 0.09, 0.0320205630134169, NaN, 2.3275769214101163, after, 16
5566, Figure 4.3 - average, 0, 11941, 1, 10, 0.09, 0.07823426573426573, 0.05368589743589744, 0.09, 0.04087540889222204, NaN, 2.321339626078888, after, 13
5572, Figure 4.3 - average, 0, 13047, 0, 10, 0.06, 0.06984126984126983, 0.04468468468468469, 0.06000000000000001, 0.02735340308254967, NaN, 2.32236280011413, before, -
5570, Figure 4.3 - average, 0, 13101, 0, 10, 0.1, 0.066006600660066, 0.03663003663003663, 0.1, 0.033149677206589796, NaN, 2.3050260406776246, before, -
5568, Figure 4.3 - average, 0, 12985, 0, 10, 0.1, 0.07566137566137567, 0.05615942028985507, 0.1, 0.05483043605230522, NaN, 2.3168264356731583, before, -
5568, Figure 4.3 - average, 0, 13457, 0, 10, 0.09, 0.1082107843137255, 0.16772727272727272, 0.09, 0.05775357932446938, NaN, 2.3168264356731583, after, 15
