name,simulationIndex,transfer,dataset,optimizer,learning rate,momentum,l2,batchSize,iteratorDistribution,maxTestSamples,gar,communicationPattern,behavior,numEpochs,slowdown,joiningLate,iterationsBeforeEvaluation,iterationsBeforeSending,local model poisoning attack,#attackers
Figure 1.3 - average - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-20-0-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - average - transfer,1,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-20-20-20-20-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - average - transfer,2,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-0-20-20-20-20],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - average - transfer,3,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-0-0-20-20-20],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - average - transfer,4,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-0-0-20-20],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - average - transfer,5,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-0-20-0],10,Simple average,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-20-0-0],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,1,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-20-20-20-20-0],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,2,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-0-20-20-20-20],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,3,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-0-0-20-20-20],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,4,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-0-0-20-20],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - median - transfer,5,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-0-20-0],10,Median,All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-20-0-0],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,1,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-20-20-20-20-0],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,2,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-0-20-20-20-20],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,3,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-0-0-20-20-20],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,4,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-0-0-20-20],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - krum - transfer,5,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-0-20-0],10,Krum (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-20-0-0],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,1,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-20-20-20-20-0],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,2,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-0-20-20-20-20],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,3,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-0-0-20-20-20],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,4,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-0-0-20-20],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - bridge - transfer,5,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-0-20-0],10,Bridge (b=1),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - mozi - transfer,0,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-20-20-20-0-0],10,Mozi (frac=0.5),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - mozi - transfer,1,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-20-20-20-20-0],10,Mozi (frac=0.5),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - mozi - transfer,2,true,WISDM,Adam,1e-3,<none>,5e-3,32,[0-0-20-20-20-20],10,Mozi (frac=0.5),All,Benign,300,-,0,10,1,<none>,0
Figure 1.3 - mozi - transfer,3,true,WISDM,Adam,1e-3,<none>,5e-3,32,[20-0-0-20-20-20],10,Mozi (frac=0.5),All,Benign,300,-,0,10,1,<none>,0
